timestamp,order_book_imbalance,spread_percent,cumulative_delta,funding_rate,buy_trades,sell_trades,total_trades,current_price,volatility,target,log_type
2025-11-15T22:04:59.020074,0.38256305583904354,0.00010410642592314632,-0.2,0.0,4,3,7,96055.5,7.790612130645407e-05,0,raw
2025-11-15T22:04:59.020074,0.38256305583904354,0.00010410642592314632,-0.2,0.0,4,3,7,96055.5,7.790612130645407e-05,0,raw
2025-11-15T22:04:59.020074,0.38256305583904354,0.00010410642592314632,-0.2,0.0,4,3,7,96055.5,7.790612130645407e-05,0,raw
2025-11-15T22:04:59.020074,0.38256305583904354,0.00010410642592314632,-0.2,0.0,4,3,7,96055.5,7.790612130645407e-05,0,raw
2025-11-15T22:04:59.020074,0.38256305583904354,0.00010410642592314632,-0.2,0.0,4,3,7,96055.5,7.790612130645407e-05,0,raw
2025-11-15T22:05:00.054883,0.99,0.025919154098733427,-0.22,0.0,4,4,8,96055.5,8.500254081888142e-05,0,raw
2025-11-15T22:05:00.054883,0.99,0.025919154098733427,-0.22,0.0,4,4,8,96055.5,8.500254081888142e-05,0,raw
2025-11-15T22:05:00.054883,0.99,0.025919154098733427,-0.22,0.0,4,4,8,96055.5,8.500254081888142e-05,0,raw
2025-11-15T22:05:00.054883,0.99,0.025919154098733427,-0.22,0.0,4,4,8,96055.5,8.500254081888142e-05,0,raw
2025-11-15T22:05:00.054883,0.99,0.025919154098733427,-0.22,0.0,4,4,8,96055.5,8.500254081888142e-05,0,raw
2025-11-15T22:05:00.054883,0.99,0.025919154098733427,-0.22,0.0,4,4,8,96055.5,8.500254081888142e-05,0,raw
2025-11-15T22:05:00.054883,0.99,0.025919154098733427,-0.22,0.0,4,4,8,96055.5,8.500254081888142e-05,0,raw
2025-11-15T22:05:00.054883,0.99,0.025919154098733427,-0.22,0.0,4,4,8,96055.5,8.500254081888142e-05,0,raw
2025-11-15T22:05:00.054883,0.99,0.025919154098733427,-0.22,0.0,4,4,8,96055.5,8.500254081888142e-05,0,raw
2025-11-15T22:05:00.054883,0.99,0.025919154098733427,-0.22,0.0,4,4,8,96055.5,8.500254081888142e-05,0,raw
2025-11-15T22:05:00.054883,0.99,0.025919154098733427,-0.22,0.0,4,4,8,96055.5,8.500254081888142e-05,0,raw
